x,y1,y2
38.14,1.016589982,0.134631774
38.15,1.016590631,0.134631811
38.16,1.016591278,0.134631848
38.17,1.016591923,0.134631885
38.18,1.016592566,0.134631922
38.19,1.016593206,0.134631959
38.2,1.016593845,0.134631995
38.21,1.016594482,0.134632032
38.22,1.016595116,0.134632068
38.23,1.016595749,0.134632104
38.24,1.01659638,0.13463214
38.25,1.016597008,0.134632176
38.26,1.016597635,0.134632211
38.27,1.016598259,0.134632247
38.28,1.016598881,0.134632282
38.29,1.016599502,0.134632317
38.3,1.01660012,0.134632352
38.31,1.016600737,0.134632387
38.32,1.016601351,0.134632422
38.33,1.016601964,0.134632457
38.34,1.016602574,0.134632492
38.35,1.016603183,0.134632526
38.36,1.016603789,0.13463256
38.37,1.016604394,0.134632595
38.38,1.016604996,0.134632629
38.39,1.016605597,0.134632663
38.4,1.016606196,0.134632696
38.41,1.016606792,0.13463273
38.42,1.016607387,0.134632764
38.43,1.01660798,0.134632797
38.44,1.016608571,0.13463283
38.45,1.01660916,0.134632863
38.46,1.016609748,0.134632897
38.47,1.016610333,0.134632929
38.48,1.016610916,0.134632962
38.49,1.016611498,0.134632995
38.5,1.016612078,0.134633027
38.51,1.016612655,0.13463306
38.52,1.016613231,0.134633092
38.53,1.016613805,0.134633124
38.54,1.016614378,0.134633156
38.55,1.016614948,0.134633188
38.56,1.016615516,0.13463322
38.57,1.016616083,0.134633252
38.58,1.016616648,0.134633283
38.59,1.016617211,0.134633315
38.6,1.016617772,0.134633346
38.61,1.016618331,0.134633377
38.62,1.016618889,0.134633408
38.63,1.016619445,0.134633439
38.64,1.016619999,0.13463347
38.65,1.016620551,0.134633501
38.66,1.016621101,0.134633531
38.67,1.01662165,0.134633562
38.68,1.016622196,0.134633592
38.69,1.016622741,0.134633623
38.7,1.016623285,0.134633653
38.71,1.016623826,0.134633683
38.72,1.016624366,0.134633713
38.73,1.016624904,0.134633742
38.74,1.01662544,0.134633772
38.75,1.016625975,0.134633802
38.76,1.016626507,0.134633831
38.77,1.016627038,0.134633861
38.78,1.016627568,0.13463389
38.79,1.016628095,0.134633919
38.8,1.016628621,0.134633948
38.81,1.016629145,0.134633977
38.82,1.016629668,0.134634006
38.83,1.016630189,0.134634034
38.84,1.016630708,0.134634063
38.85,1.016631225,0.134634091
38.86,1.016631741,0.13463412
38.87,1.016632255,0.134634148
38.88,1.016632767,0.134634176
38.89,1.016633278,0.134634204
38.9,1.016633787,0.134634232
38.91,1.016634294,0.13463426
38.92,1.0166348,0.134634288
38.93,1.016635304,0.134634315
38.94,1.016635807,0.134634343
38.95,1.016636308,0.13463437
38.96,1.016636807,0.134634397
38.97,1.016637304,0.134634425
38.98,1.0166378,0.134634452
38.99,1.016638295,0.134634479
39,1.016638787,0.134634506
39.01,1.016639279,0.134634532
39.02,1.016639768,0.134634559
39.03,1.016640256,0.134634586
39.04,1.016640742,0.134634612
39.05,1.016641227,0.134634638
39.06,1.01664171,0.134634665
39.07,1.016642192,0.134634691
39.08,1.016642672,0.134634717
39.09,1.016643151,0.134634743
39.1,1.016643627,0.134634769
39.11,1.016644103,0.134634795
39.12,1.016644577,0.13463482
39.13,1.016645049,0.134634846
39.14,1.01664552,0.134634871
39.15,1.016645989,0.134634897
39.16,1.016646457,0.134634922
39.17,1.016646923,0.134634947
39.18,1.016647387,0.134634972
39.19,1.016647851,0.134634997
39.2,1.016648312,0.134635022
39.21,1.016648772,0.134635047
39.22,1.016649231,0.134635072
39.23,1.016649688,0.134635096
39.24,1.016650144,0.134635121
39.25,1.016650598,0.134635145
39.26,1.01665105,0.13463517
39.27,1.016651502,0.134635194
39.28,1.016651951,0.134635218
39.29,1.0166524,0.134635242
39.3,1.016652846,0.134635266
39.31,1.016653292,0.13463529
39.32,1.016653736,0.134635314
39.33,1.016654178,0.134635337
39.34,1.016654619,0.134635361
39.35,1.016655059,0.134635384
39.36,1.016655497,0.134635408
39.37,1.016655933,0.134635431
39.38,1.016656369,0.134635454
39.39,1.016656802,0.134635478
39.4,1.016657235,0.134635501
39.41,1.016657666,0.134635524
39.42,1.016658095,0.134635547
39.43,1.016658523,0.134635569
39.44,1.01665895,0.134635592
39.45,1.016659376,0.134635615
39.46,1.0166598,0.134635637
39.47,1.016660222,0.13463566
39.48,1.016660643,0.134635682
39.49,1.016661063,0.134635704
39.5,1.016661482,0.134635727
39.51,1.016661899,0.134635749
39.52,1.016662315,0.134635771
39.53,1.016662729,0.134635793
39.54,1.016663142,0.134635815
39.55,1.016663554,0.134635836
39.56,1.016663964,0.134635858
39.57,1.016664373,0.13463588
39.58,1.01666478,0.134635901
39.59,1.016665187,0.134635923
39.6,1.016665592,0.134635944
39.61,1.016665995,0.134635965
39.62,1.016666398,0.134635987
39.63,1.016666799,0.134636008
39.64,1.016667198,0.134636029
39.65,1.016667597,0.13463605
39.66,1.016667994,0.134636071
39.67,1.01666839,0.134636091
39.68,1.016668784,0.134636112
39.69,1.016669177,0.134636133
39.7,1.016669569,0.134636153
39.71,1.01666996,0.134636174
39.72,1.016670349,0.134636194
39.73,1.016670737,0.134636215
39.74,1.016671124,0.134636235
39.75,1.016671509,0.134636255
39.76,1.016671894,0.134636275
39.77,1.016672277,0.134636295
39.78,1.016672658,0.134636315
39.79,1.016673039,0.134636335
39.8,1.016673418,0.134636355
39.81,1.016673796,0.134636375
39.82,1.016674173,0.134636394
39.83,1.016674548,0.134636414
39.84,1.016674922,0.134636433
39.85,1.016675295,0.134636453
39.86,1.016675667,0.134636472
39.87,1.016676038,0.134636491
39.88,1.016676407,0.134636511
39.89,1.016676775,0.13463653
39.9,1.016677142,0.134636549
39.91,1.016677508,0.134636568
39.92,1.016677872,0.134636587
39.93,1.016678236,0.134636606
39.94,1.016678598,0.134636624
39.95,1.016678959,0.134636643
39.96,1.016679319,0.134636662
39.97,1.016679677,0.13463668
39.98,1.016680035,0.134636699
39.99,1.016680391,0.134636717
40,1.016680746,0.134636735
40.01,1.0166811,0.134636754
40.02,1.016681452,0.134636772
40.03,1.016681804,0.13463679
40.04,1.016682154,0.134636808
40.05,1.016682504,0.134636826
40.06,1.016682852,0.134636844
40.07,1.016683199,0.134636862
40.08,1.016683544,0.13463688
40.09,1.016683889,0.134636897
40.1,1.016684233,0.134636915
40.11,1.016684575,0.134636933
40.12,1.016684916,0.13463695
40.13,1.016685256,0.134636968
40.14,1.016685595,0.134636985
40.15,1.016685933,0.134637002
40.16,1.01668627,0.13463702
40.17,1.016686606,0.134637037
40.18,1.01668694,0.134637054
40.19,1.016687274,0.134637071
40.2,1.016687606,0.134637088
40.21,1.016687937,0.134637105
40.22,1.016688267,0.134637122
40.23,1.016688597,0.134637139
40.24,1.016688925,0.134637155
40.25,1.016689251,0.134637172
40.26,1.016689577,0.134637189
40.27,1.016689902,0.134637205
40.28,1.016690226,0.134637222
40.29,1.016690548,0.134637238
40.3,1.01669087,0.134637255
40.31,1.01669119,0.134637271
40.32,1.01669151,0.134637287
40.33,1.016691828,0.134637303
40.34,1.016692145,0.134637319
40.35,1.016692462,0.134637335
40.36,1.016692777,0.134637351
40.37,1.016693091,0.134637367
40.38,1.016693404,0.134637383
40.39,1.016693716,0.134637399
40.4,1.016694027,0.134637415
40.41,1.016694337,0.13463743
40.42,1.016694646,0.134637446
40.43,1.016694954,0.134637462
40.44,1.016695261,0.134637477
40.45,1.016695567,0.134637493
40.46,1.016695872,0.134637508
40.47,1.016696176,0.134637523
40.48,1.016696479,0.134637539
40.49,1.016696781,0.134637554
40.5,1.016697082,0.134637569
40.51,1.016697382,0.134637584
40.52,1.016697681,0.134637599
40.53,1.016697979,0.134637614
40.54,1.016698276,0.134637629
40.55,1.016698572,0.134637644
40.56,1.016698867,0.134637659
40.57,1.016699161,0.134637673
40.58,1.016699454,0.134637688
40.59,1.016699746,0.134637703
40.6,1.016700037,0.134637717
40.61,1.016700327,0.134637732
40.62,1.016700616,0.134637746
40.63,1.016700905,0.134637761
40.64,1.016701192,0.134637775
40.65,1.016701478,0.134637789
40.66,1.016701764,0.134637804
40.67,1.016702048,0.134637818
40.68,1.016702331,0.134637832
40.69,1.016702614,0.134637846
40.7,1.016702896,0.13463786
40.71,1.016703176,0.134637874
40.72,1.016703456,0.134637888
40.73,1.016703735,0.134637902
40.74,1.016704013,0.134637916
40.75,1.016704289,0.13463793
40.76,1.016704566,0.134637943
40.77,1.016704841,0.134637957
40.78,1.016705115,0.134637971
40.79,1.016705388,0.134637984
40.8,1.01670566,0.134637998
40.81,1.016705932,0.134638011
40.82,1.016706202,0.134638025
40.83,1.016706472,0.134638038
40.84,1.016706741,0.134638051
40.85,1.016707009,0.134638065
40.86,1.016707276,0.134638078
40.87,1.016707542,0.134638091
40.88,1.016707807,0.134638104
40.89,1.016708071,0.134638117
40.9,1.016708335,0.13463813
40.91,1.016708597,0.134638143
40.92,1.016708859,0.134638156
40.93,1.01670912,0.134638169
40.94,1.01670938,0.134638182
40.95,1.016709639,0.134638194
40.96,1.016709897,0.134638207
40.97,1.016710155,0.13463822
40.98,1.016710411,0.134638232
40.99,1.016710667,0.134638245
41,1.016710922,0.134638257
41.01,1.016711176,0.13463827
41.02,1.016711429,0.134638282
41.03,1.016711681,0.134638295
41.04,1.016711932,0.134638307
41.05,1.016712183,0.134638319
41.06,1.016712433,0.134638332
41.07,1.016712682,0.134638344
41.08,1.01671293,0.134638356
41.09,1.016713177,0.134638368
41.1,1.016713423,0.13463838
41.11,1.016713669,0.134638392
41.12,1.016713914,0.134638404
41.13,1.016714158,0.134638416
41.14,1.016714401,0.134638428
41.15,1.016714643,0.13463844
41.16,1.016714885,0.134638451
41.17,1.016715125,0.134638463
41.18,1.016715365,0.134638475
41.19,1.016715605,0.134638487
41.2,1.016715843,0.134638498
41.21,1.01671608,0.13463851
41.22,1.016716317,0.134638521
41.23,1.016716553,0.134638533
41.24,1.016716788,0.134638544
41.25,1.016717023,0.134638555
41.26,1.016717256,0.134638567
41.27,1.016717489,0.134638578
41.28,1.016717721,0.134638589
41.29,1.016717952,0.134638601
41.3,1.016718183,0.134638612
41.31,1.016718412,0.134638623
41.32,1.016718641,0.134638634
41.33,1.01671887,0.134638645
41.34,1.016719097,0.134638656
41.35,1.016719324,0.134638667
41.36,1.01671955,0.134638678
41.37,1.016719775,0.134638689
41.38,1.016719999,0.1346387
41.39,1.016720223,0.13463871
41.4,1.016720446,0.134638721
41.41,1.016720668,0.134638732
41.42,1.016720889,0.134638742
41.43,1.01672111,0.134638753
41.44,1.01672133,0.134638764
41.45,1.016721549,0.134638774
41.46,1.016721767,0.134638785
41.47,1.016721985,0.134638795
41.48,1.016722202,0.134638806
41.49,1.016722418,0.134638816
41.5,1.016722634,0.134638826
41.51,1.016722848,0.134638837
41.52,1.016723063,0.134638847
41.53,1.016723276,0.134638857
41.54,1.016723489,0.134638867
41.55,1.016723701,0.134638877
41.56,1.016723912,0.134638888
41.57,1.016724122,0.134638898
41.58,1.016724332,0.134638908
41.59,1.016724541,0.134638918
41.6,1.01672475,0.134638928
41.61,1.016724957,0.134638938
41.62,1.016725164,0.134638947
41.63,1.016725371,0.134638957
41.64,1.016725576,0.134638967
41.65,1.016725781,0.134638977
41.66,1.016725985,0.134638987
41.67,1.016726189,0.134638996
41.68,1.016726392,0.134639006
41.69,1.016726594,0.134639016
41.7,1.016726795,0.134639025
41.71,1.016726996,0.134639035
41.72,1.016727196,0.134639044
41.73,1.016727396,0.134639054
41.74,1.016727595,0.134639063
41.75,1.016727793,0.134639072
41.76,1.01672799,0.134639082
41.77,1.016728187,0.134639091
41.78,1.016728383,0.1346391
41.79,1.016728579,0.13463911
41.8,1.016728774,0.134639119
41.81,1.016728968,0.134639128
41.82,1.016729161,0.134639137
41.83,1.016729354,0.134639146
41.84,1.016729546,0.134639156
41.85,1.016729738,0.134639165
41.86,1.016729929,0.134639174
41.87,1.016730119,0.134639183
41.88,1.016730309,0.134639192
41.89,1.016730498,0.1346392
41.9,1.016730686,0.134639209
41.91,1.016730874,0.134639218
41.92,1.016731061,0.134639227
41.93,1.016731247,0.134639236
41.94,1.016731433,0.134639244
41.95,1.016731618,0.134639253
41.96,1.016731803,0.134639262
41.97,1.016731987,0.134639271
41.98,1.01673217,0.134639279
41.99,1.016732353,0.134639288
42,1.016732535,0.134639296
42.01,1.016732717,0.134639305
42.02,1.016732897,0.134639313
42.03,1.016733078,0.134639322
42.04,1.016733257,0.13463933
42.05,1.016733436,0.134639338
42.06,1.016733615,0.134639347
42.07,1.016733793,0.134639355
42.08,1.01673397,0.134639363
42.09,1.016734147,0.134639372
42.1,1.016734323,0.13463938
42.11,1.016734498,0.134639388
42.12,1.016734673,0.134639396
42.13,1.016734847,0.134639404
42.14,1.016735021,0.134639413
42.15,1.016735194,0.134639421
42.16,1.016735366,0.134639429
42.17,1.016735538,0.134639437
42.18,1.01673571,0.134639445
42.19,1.01673588,0.134639453
42.2,1.016736051,0.13463946
42.21,1.01673622,0.134639468
42.22,1.016736389,0.134639476
42.23,1.016736558,0.134639484
42.24,1.016736726,0.134639492
42.25,1.016736893,0.1346395
42.26,1.01673706,0.134639507
42.27,1.016737226,0.134639515
42.28,1.016737392,0.134639523
42.29,1.016737557,0.13463953
42.3,1.016737721,0.134639538
42.31,1.016737885,0.134639546
42.32,1.016738048,0.134639553
42.33,1.016738211,0.134639561
42.34,1.016738374,0.134639568
42.35,1.016738535,0.134639576
42.36,1.016738697,0.134639583
42.37,1.016738857,0.134639591
42.38,1.016739017,0.134639598
42.39,1.016739177,0.134639605
42.4,1.016739336,0.134639613
42.41,1.016739494,0.13463962
42.42,1.016739652,0.134639627
42.43,1.01673981,0.134639634
42.44,1.016739967,0.134639642
42.45,1.016740123,0.134639649
42.46,1.016740279,0.134639656
42.47,1.016740434,0.134639663
42.48,1.016740589,0.13463967
42.49,1.016740743,0.134639677
42.5,1.016740897,0.134639684
42.51,1.01674105,0.134639692
42.52,1.016741202,0.134639699
42.53,1.016741355,0.134639705
42.54,1.016741506,0.134639712
42.55,1.016741657,0.134639719
42.56,1.016741808,0.134639726
42.57,1.016741958,0.134639733
42.58,1.016742108,0.13463974
42.59,1.016742257,0.134639747
42.6,1.016742405,0.134639754
42.61,1.016742553,0.13463976
42.62,1.016742701,0.134639767
42.63,1.016742848,0.134639774
42.64,1.016742994,0.134639781
42.65,1.01674314,0.134639787
42.66,1.016743286,0.134639794
42.67,1.016743431,0.1346398
42.68,1.016743576,0.134639807
42.69,1.01674372,0.134639814
42.7,1.016743863,0.13463982
42.71,1.016744006,0.134639827
42.72,1.016744149,0.134639833
42.73,1.016744291,0.13463984
42.74,1.016744433,0.134639846
42.75,1.016744574,0.134639852
42.76,1.016744714,0.134639859
42.77,1.016744855,0.134639865
42.78,1.016744994,0.134639872
42.79,1.016745134,0.134639878
42.8,1.016745272,0.134639884
42.81,1.016745411,0.13463989
42.82,1.016745548,0.134639897
42.83,1.016745686,0.134639903
42.84,1.016745823,0.134639909
42.85,1.016745959,0.134639915
42.86,1.016746095,0.134639921
42.87,1.01674623,0.134639928
42.88,1.016746365,0.134639934
42.89,1.0167465,0.13463994
42.9,1.016746634,0.134639946
42.91,1.016746768,0.134639952
42.92,1.016746901,0.134639958
42.93,1.016747034,0.134639964
42.94,1.016747166,0.13463997
42.95,1.016747298,0.134639976
42.96,1.016747429,0.134639982
42.97,1.01674756,0.134639988
42.98,1.01674769,0.134639994
42.99,1.01674782,0.134639999
43,1.01674795,0.134640005
43.01,1.016748079,0.134640011
43.02,1.016748208,0.134640017
43.03,1.016748336,0.134640023
43.04,1.016748464,0.134640028
43.05,1.016748591,0.134640034
43.06,1.016748718,0.13464004
43.07,1.016748845,0.134640045
43.08,1.016748971,0.134640051
43.09,1.016749097,0.134640057
43.1,1.016749222,0.134640062
43.11,1.016749347,0.134640068
43.12,1.016749471,0.134640073
43.13,1.016749595,0.134640079
43.14,1.016749718,0.134640085
43.15,1.016749841,0.13464009
43.16,1.016749964,0.134640096
43.17,1.016750086,0.134640101
43.18,1.016750208,0.134640106
43.19,1.01675033,0.134640112
43.2,1.016750451,0.134640117
43.21,1.016750571,0.134640123
43.22,1.016750691,0.134640128
43.23,1.016750811,0.134640133
43.24,1.01675093,0.134640139
43.25,1.016751049,0.134640144
43.26,1.016751168,0.134640149
43.27,1.016751286,0.134640155
43.28,1.016751404,0.13464016
43.29,1.016751521,0.134640165
43.3,1.016751638,0.13464017
43.31,1.016751754,0.134640175
43.32,1.016751871,0.134640181
43.33,1.016751986,0.134640186
43.34,1.016752102,0.134640191
43.35,1.016752217,0.134640196
43.36,1.016752331,0.134640201
43.37,1.016752445,0.134640206
43.38,1.016752559,0.134640211
43.39,1.016752672,0.134640216
43.4,1.016752785,0.134640221
43.41,1.016752898,0.134640226
43.42,1.01675301,0.134640231
43.43,1.016753122,0.134640236
43.44,1.016753233,0.134640241
43.45,1.016753344,0.134640246
43.46,1.016753455,0.134640251
43.47,1.016753565,0.134640256
43.48,1.016753675,0.134640261
43.49,1.016753784,0.134640265
43.5,1.016753894,0.13464027
43.51,1.016754002,0.134640275
43.52,1.016754111,0.13464028
43.53,1.016754219,0.134640285
43.54,1.016754326,0.134640289
43.55,1.016754434,0.134640294
43.56,1.016754541,0.134640299
43.57,1.016754647,0.134640303
43.58,1.016754753,0.134640308
43.59,1.016754859,0.134640313
43.6,1.016754964,0.134640317
43.61,1.01675507,0.134640322
43.62,1.016755174,0.134640327
43.63,1.016755279,0.134640331
43.64,1.016755383,0.134640336
43.65,1.016755486,0.13464034
43.66,1.016755589,0.134640345
43.67,1.016755692,0.134640349
43.68,1.016755795,0.134640354
43.69,1.016755897,0.134640358
43.7,1.016755999,0.134640363
43.71,1.0167561,0.134640367
43.72,1.016756202,0.134640372
43.73,1.016756302,0.134640376
43.74,1.016756403,0.13464038
43.75,1.016756503,0.134640385
43.76,1.016756603,0.134640389
43.77,1.016756702,0.134640394
43.78,1.016756801,0.134640398
43.79,1.0167569,0.134640402
43.8,1.016756998,0.134640406
43.81,1.016757096,0.134640411
43.82,1.016757194,0.134640415
43.83,1.016757292,0.134640419
43.84,1.016757389,0.134640424
43.85,1.016757485,0.134640428
43.86,1.016757582,0.134640432
43.87,1.016757678,0.134640436
43.88,1.016757773,0.13464044
43.89,1.016757869,0.134640444
43.9,1.016757964,0.134640449
43.91,1.016758059,0.134640453
43.92,1.016758153,0.134640457
43.93,1.016758247,0.134640461
43.94,1.016758341,0.134640465
43.95,1.016758434,0.134640469
43.96,1.016758527,0.134640473
43.97,1.01675862,0.134640477
43.98,1.016758712,0.134640481
43.99,1.016758805,0.134640485
44,1.016758896,0.134640489
44.01,1.016758988,0.134640493
44.02,1.016759079,0.134640497
44.03,1.01675917,0.134640501
44.04,1.01675926,0.134640505
44.05,1.016759351,0.134640509
44.06,1.016759441,0.134640513
44.07,1.01675953,0.134640517
44.08,1.016759619,0.13464052
44.09,1.016759708,0.134640524
44.1,1.016759797,0.134640528
44.11,1.016759885,0.134640532
44.12,1.016759974,0.134640536
44.13,1.016760061,0.134640539
44.14,1.016760149,0.134640543
44.15,1.016760236,0.134640547
44.16,1.016760323,0.134640551
44.17,1.016760409,0.134640554
44.18,1.016760495,0.134640558
44.19,1.016760581,0.134640562
44.2,1.016760667,0.134640566
44.21,1.016760752,0.134640569
44.22,1.016760837,0.134640573
44.23,1.016760922,0.134640577
44.24,1.016761007,0.13464058
44.25,1.016761091,0.134640584
44.26,1.016761175,0.134640587
44.27,1.016761258,0.134640591
44.28,1.016761342,0.134640595
44.29,1.016761425,0.134640598
44.3,1.016761507,0.134640602
44.31,1.01676159,0.134640605
44.32,1.016761672,0.134640609
44.33,1.016761754,0.134640612
44.34,1.016761835,0.134640616
44.35,1.016761917,0.134640619
44.36,1.016761998,0.134640623
44.37,1.016762078,0.134640626
44.38,1.016762159,0.13464063
44.39,1.016762239,0.134640633
44.4,1.016762319,0.134640636
44.41,1.016762398,0.13464064
44.42,1.016762478,0.134640643
44.43,1.016762557,0.134640647
44.44,1.016762636,0.13464065
44.45,1.016762714,0.134640653
44.46,1.016762792,0.134640657
44.47,1.01676287,0.13464066
44.48,1.016762948,0.134640663
44.49,1.016763025,0.134640667
44.5,1.016763103,0.13464067
44.51,1.016763179,0.134640673
44.52,1.016763256,0.134640676
44.53,1.016763332,0.13464068
44.54,1.016763408,0.134640683
44.55,1.016763484,0.134640686
44.56,1.01676356,0.134640689
44.57,1.016763635,0.134640693
44.58,1.01676371,0.134640696
44.59,1.016763785,0.134640699
44.6,1.016763859,0.134640702
44.61,1.016763934,0.134640705
44.62,1.016764008,0.134640708
44.63,1.016764081,0.134640712
44.64,1.016764155,0.134640715
44.65,1.016764228,0.134640718
44.66,1.016764301,0.134640721
44.67,1.016764374,0.134640724
44.68,1.016764446,0.134640727
44.69,1.016764518,0.13464073
44.7,1.01676459,0.134640733
44.71,1.016764662,0.134640736
44.72,1.016764733,0.134640739
44.73,1.016764805,0.134640742
44.74,1.016764875,0.134640745
44.75,1.016764946,0.134640748
44.76,1.016765017,0.134640751
44.77,1.016765087,0.134640754
44.78,1.016765157,0.134640757
44.79,1.016765226,0.13464076
44.8,1.016765296,0.134640763
44.81,1.016765365,0.134640766
44.82,1.016765434,0.134640769
44.83,1.016765503,0.134640772
44.84,1.016765571,0.134640775
44.85,1.01676564,0.134640777
44.86,1.016765708,0.13464078
44.87,1.016765775,0.134640783
44.88,1.016765843,0.134640786
44.89,1.01676591,0.134640789
44.9,1.016765977,0.134640792
44.91,1.016766044,0.134640794
44.92,1.016766111,0.134640797
44.93,1.016766177,0.1346408
44.94,1.016766243,0.134640803
44.95,1.016766309,0.134640806
44.96,1.016766375,0.134640808
44.97,1.01676644,0.134640811
44.98,1.016766505,0.134640814
44.99,1.01676657,0.134640817
45,1.016766635,0.134640819
45.01,1.0167667,0.134640822
45.02,1.016766764,0.134640825
45.03,1.016766828,0.134640827
45.04,1.016766892,0.13464083
45.05,1.016766956,0.134640833
45.06,1.016767019,0.134640835
45.07,1.016767082,0.134640838
45.08,1.016767145,0.134640841
45.09,1.016767208,0.134640843
45.1,1.01676727,0.134640846
45.11,1.016767333,0.134640849
45.12,1.016767395,0.134640851
45.13,1.016767457,0.134640854
45.14,1.016767518,0.134640856
45.15,1.01676758,0.134640859
45.16,1.016767641,0.134640861
45.17,1.016767702,0.134640864
45.18,1.016767763,0.134640866
45.19,1.016767823,0.134640869
45.2,1.016767884,0.134640872
45.21,1.016767944,0.134640874
45.22,1.016768004,0.134640877
45.23,1.016768063,0.134640879
45.24,1.016768123,0.134640881
45.25,1.016768182,0.134640884
45.26,1.016768241,0.134640886
45.27,1.0167683,0.134640889
45.28,1.016768359,0.134640891
45.29,1.016768417,0.134640894
45.3,1.016768476,0.134640896
45.31,1.016768534,0.134640899
45.32,1.016768592,0.134640901
45.33,1.016768649,0.134640903
45.34,1.016768707,0.134640906
45.35,1.016768764,0.134640908
45.36,1.016768821,0.134640911
45.37,1.016768878,0.134640913
45.38,1.016768935,0.134640915
45.39,1.016768991,0.134640918
45.4,1.016769047,0.13464092
45.41,1.016769103,0.134640922
45.42,1.016769159,0.134640925
45.43,1.016769215,0.134640927
45.44,1.01676927,0.134640929
45.45,1.016769326,0.134640931
45.46,1.016769381,0.134640934
45.47,1.016769436,0.134640936
45.48,1.01676949,0.134640938
45.49,1.016769545,0.13464094
45.5,1.016769599,0.134640943
45.51,1.016769653,0.134640945
45.52,1.016769707,0.134640947
45.53,1.016769761,0.134640949
45.54,1.016769814,0.134640952
45.55,1.016769868,0.134640954
45.56,1.016769921,0.134640956
45.57,1.016769974,0.134640958
45.58,1.016770027,0.13464096
45.59,1.016770079,0.134640963
45.6,1.016770132,0.134640965
45.61,1.016770184,0.134640967
45.62,1.016770236,0.134640969
45.63,1.016770288,0.134640971
45.64,1.016770339,0.134640973
45.65,1.016770391,0.134640975
45.66,1.016770442,0.134640978
45.67,1.016770493,0.13464098
45.68,1.016770544,0.134640982
45.69,1.016770595,0.134640984
45.7,1.016770646,0.134640986
45.71,1.016770696,0.134640988
45.72,1.016770746,0.13464099
45.73,1.016770796,0.134640992
45.74,1.016770846,0.134640994
45.75,1.016770896,0.134640996
45.76,1.016770945,0.134640998
45.77,1.016770995,0.134641
45.78,1.016771044,0.134641002
45.79,1.016771093,0.134641004
45.8,1.016771142,0.134641006
45.81,1.01677119,0.134641008
45.82,1.016771239,0.13464101
45.83,1.016771287,0.134641012
45.84,1.016771335,0.134641014
45.85,1.016771383,0.134641016
45.86,1.016771431,0.134641018
45.87,1.016771479,0.13464102
45.88,1.016771526,0.134641022
45.89,1.016771574,0.134641024
45.9,1.016771621,0.134641026
45.91,1.016771668,0.134641028
45.92,1.016771714,0.13464103
45.93,1.016771761,0.134641032
45.94,1.016771808,0.134641033
45.95,1.016771854,0.134641035
45.96,1.0167719,0.134641037
45.97,1.016771946,0.134641039
45.98,1.016771992,0.134641041
45.99,1.016772037,0.134641043
46,1.016772083,0.134641045
46.01,1.016772128,0.134641047
46.02,1.016772173,0.134641048
46.03,1.016772218,0.13464105
46.04,1.016772263,0.134641052
46.05,1.016772308,0.134641054
46.06,1.016772352,0.134641056
46.07,1.016772397,0.134641057
46.08,1.016772441,0.134641059
46.09,1.016772485,0.134641061
46.1,1.016772529,0.134641063
46.11,1.016772573,0.134641065
46.12,1.016772616,0.134641066
46.13,1.01677266,0.134641068
46.14,1.016772703,0.13464107
46.15,1.016772746,0.134641072
46.16,1.016772789,0.134641073
46.17,1.016772832,0.134641075
46.18,1.016772875,0.134641077
46.19,1.016772917,0.134641079
46.2,1.016772959,0.13464108
46.21,1.016773002,0.134641082
46.22,1.016773044,0.134641084
46.23,1.016773086,0.134641085
46.24,1.016773127,0.134641087
46.25,1.016773169,0.134641089
46.26,1.01677321,0.134641091
46.27,1.016773252,0.134641092
46.28,1.016773293,0.134641094
46.29,1.016773334,0.134641096
46.3,1.016773375,0.134641097
46.31,1.016773416,0.134641099
46.32,1.016773456,0.1346411
46.33,1.016773497,0.134641102
46.34,1.016773537,0.134641104
46.35,1.016773577,0.134641105
46.36,1.016773617,0.134641107
46.37,1.016773657,0.134641109
46.38,1.016773697,0.13464111
46.39,1.016773736,0.134641112
46.4,1.016773776,0.134641113
46.41,1.016773815,0.134641115
46.42,1.016773854,0.134641117
46.43,1.016773893,0.134641118
46.44,1.016773932,0.13464112
46.45,1.016773971,0.134641121
46.46,1.016774009,0.134641123
46.47,1.016774048,0.134641124
46.48,1.016774086,0.134641126
46.49,1.016774124,0.134641127
46.5,1.016774162,0.134641129
46.51,1.0167742,0.13464113
46.52,1.016774238,0.134641132
46.53,1.016774276,0.134641133
46.54,1.016774313,0.134641135
46.55,1.016774351,0.134641137
46.56,1.016774388,0.134641138
46.57,1.016774425,0.134641139
46.58,1.016774462,0.134641141
46.59,1.016774499,0.134641142
46.6,1.016774536,0.134641144
46.61,1.016774572,0.134641145
46.62,1.016774609,0.134641147
46.63,1.016774645,0.134641148
46.64,1.016774681,0.13464115
46.65,1.016774717,0.134641151
46.66,1.016774753,0.134641153
46.67,1.016774789,0.134641154
46.68,1.016774825,0.134641156
46.69,1.01677486,0.134641157
46.7,1.016774896,0.134641158
46.71,1.016774931,0.13464116
46.72,1.016774966,0.134641161
46.73,1.016775001,0.134641163
46.74,1.016775036,0.134641164
46.75,1.016775071,0.134641165
46.76,1.016775106,0.134641167
46.77,1.01677514,0.134641168
46.78,1.016775175,0.13464117
46.79,1.016775209,0.134641171
46.8,1.016775243,0.134641172
46.81,1.016775277,0.134641174
46.82,1.016775311,0.134641175
46.83,1.016775345,0.134641176
46.84,1.016775379,0.134641178
46.85,1.016775412,0.134641179
46.86,1.016775446,0.13464118
46.87,1.016775479,0.134641182
46.88,1.016775512,0.134641183
